id,sample,metric,es,n1,n2,direction,n,r,x,y,x_var,y_var,x_rank,y_rank,x_name,y_name,x_text,y_text,source,note,t1,t2,r_ab,r_bc,r_ac,country,region,continent,ingroup,outgroup,study_setting,study_design,study_sample,age,study_intention,publication_status,ic_direct,pi_specific,pi_personal,cultural_distance_to_usa,political_distance_to_usa,political_participation_distance_to_usa,group_membership_distance_to_usa
2309,1,r,0.27,NA,NA,NA,195,0.27,nc,ca,nc,ca,1,1,Negative contact,Collective Action Behaviours,see PC description,see CA description,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,0.36,NA,NA,NA,195,0.36,nc,gd,nc,pi,1,1,Negative contact,Group discrimination,see PC description,"Perceived discrimination against one’s group was assessed with two items, adapted for respondents from each group: ‘[Black/Hispanic] Americans often experience discrimination on the basis of their race’ (Dixon et al., 2010) and ‘[Black/Hispanic] Americans are more likely than other racial groups to be discriminated against because of their ethnicity’. Responses to these items were scored on a response scale ranging from 1 = strongly disagree to 7 = strongly agree. Scores on these itemswere highly correlated among both Black (r = .58, p < .001) and Hispanic (r = .53, p < .001) respondents and were thus averaged",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,General,Group,0,0,0,0
2309,1,r,1,NA,NA,NA,195,1,nc,nc,nc,nc,1,1,Negative contact,Negative contact,see PC description,see PC description,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,0.54,NA,NA,NA,195,0.54,nc,o2,nc,o2,1,1,Negative contact,Intergroup Anger,see PC description,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,-0.003,NA,NA,NA,195,-0.003,nc,pc,nc,ic,1,2,Negative contact,Contact quality / Positive contact,see PC description,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,0.32,NA,NA,NA,195,0.32,o2,ca,o2,ca,1,1,Intergroup Anger,Collective action,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).","Using items inspired by Van Zomeren, Postmes, Spears, and Bettache (2011), participants indicated: (1) whether they had engaged in nine collective action behaviours in the past, and (2) how willing they would be to engage in the same nine collective action behaviours in the future, adapted for respondents from each group. Example items include: ‘I [have joined/would be willing to join] a group aimed at raising awareness of [Black/Hispanic] American rights’, and ‘I [have protested/would be willing to protest] against racism toward [Black/Hispanic] Americans’. Self-reported collective action behaviour had a Yes/No response format, and a sum score was calculated from the nine items (Kuder-Richardson 20 = .86 for Black Americans, .89 for Hispanic Americans; Kuder & Richardson, 1937). Collective action intentions had a response scale from 1 = not willing at all to 7 = extremely willing, and a mean score was calculated (a = .95 for each group). For the intentions items, we conducted an exploratory factor analysis using principal axis factoring (PAF) extraction and oblique (oblimin) rotation to determine whether they loaded onto only one factor. A single factor emerged for the collective action intentions items as determined by scree plot and by eigenvalues greater than 1. All factor loadings were greater than .50. For the behaviour items, we conducted a categorical principal components analysis (CATPCA), which revealed one dimension with an eigenvalue greater than 1. All component loadings were greater than .50.",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,0.32,NA,NA,NA,195,0.32,o2,ca,o2,ca,1,1,Intergroup Anger,Collective Action Behaviours,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).",see CA description,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,0.24,NA,NA,NA,195,0.24,o2,gd,o2,pi,1,1,Intergroup Anger,Group discrimination,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).","Perceived discrimination against one’s group was assessed with two items, adapted for respondents from each group: ‘[Black/Hispanic] Americans often experience discrimination on the basis of their race’ (Dixon et al., 2010) and ‘[Black/Hispanic] Americans are more likely than other racial groups to be discriminated against because of their ethnicity’. Responses to these items were scored on a response scale ranging from 1 = strongly disagree to 7 = strongly agree. Scores on these itemswere highly correlated among both Black (r = .58, p < .001) and Hispanic (r = .53, p < .001) respondents and were thus averaged",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,General,Group,0,0,0,0
2309,1,r,0.54,NA,NA,NA,195,0.54,o2,nc,o2,nc,1,1,Intergroup Anger,Negative contact,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).",see PC description,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,1,NA,NA,NA,195,1,o2,o2,o2,o2,1,1,Intergroup Anger,Intergroup Anger,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).","Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,-0.27,NA,NA,NA,195,-0.27,o2,pc,o2,ic,1,2,Intergroup Anger,Contact quality / Positive contact,"Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).","Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,1,r,0.15,NA,NA,NA,195,0.15,pc,ca,ic,ca,2,1,Contact quality / Positive contact,Collective action,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)","Using items inspired by Van Zomeren, Postmes, Spears, and Bettache (2011), participants indicated: (1) whether they had engaged in nine collective action behaviours in the past, and (2) how willing they would be to engage in the same nine collective action behaviours in the future, adapted for respondents from each group. Example items include: ‘I [have joined/would be willing to join] a group aimed at raising awareness of [Black/Hispanic] American rights’, and ‘I [have protested/would be willing to protest] against racism toward [Black/Hispanic] Americans’. Self-reported collective action behaviour had a Yes/No response format, and a sum score was calculated from the nine items (Kuder-Richardson 20 = .86 for Black Americans, .89 for Hispanic Americans; Kuder & Richardson, 1937). Collective action intentions had a response scale from 1 = not willing at all to 7 = extremely willing, and a mean score was calculated (a = .95 for each group). For the intentions items, we conducted an exploratory factor analysis using principal axis factoring (PAF) extraction and oblique (oblimin) rotation to determine whether they loaded onto only one factor. A single factor emerged for the collective action intentions items as determined by scree plot and by eigenvalues greater than 1. All factor loadings were greater than .50. For the behaviour items, we conducted a categorical principal components analysis (CATPCA), which revealed one dimension with an eigenvalue greater than 1. All component loadings were greater than .50.",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,Directly,NA,NA,0,0,0,0
2309,1,r,0.01,NA,NA,NA,195,0.01,pc,ca,ic,ca,2,1,Contact quality / Positive contact,Collective Action Behaviours,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)",see CA description,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,Directly,NA,NA,0,0,0,0
2309,1,r,-0.04,NA,NA,NA,195,-0.04,pc,gd,ic,pi,2,1,Contact quality / Positive contact,Group discrimination,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)","Perceived discrimination against one’s group was assessed with two items, adapted for respondents from each group: ‘[Black/Hispanic] Americans often experience discrimination on the basis of their race’ (Dixon et al., 2010) and ‘[Black/Hispanic] Americans are more likely than other racial groups to be discriminated against because of their ethnicity’. Responses to these items were scored on a response scale ranging from 1 = strongly disagree to 7 = strongly agree. Scores on these itemswere highly correlated among both Black (r = .58, p < .001) and Hispanic (r = .53, p < .001) respondents and were thus averaged",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,Directly,General,Group,0,0,0,0
2309,1,r,-0.003,NA,NA,NA,195,-0.003,pc,nc,ic,nc,2,1,Contact quality / Positive contact,Negative contact,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)",see PC description,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,Directly,NA,NA,0,0,0,0
2309,1,r,-0.27,NA,NA,NA,195,-0.27,pc,o2,ic,o2,2,1,Contact quality / Positive contact,Intergroup Anger,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)","Intergroup anger Participants completed four items adapted from Mackie et al. (2000) measuring the extent to which White Americans make them feel (1) angry, (2) irate, (3) incensed, and (4) furious, on a response scale from 1 = not at all to 7 = extremely (a = .97 for each group).",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,Directly,NA,NA,0,0,0,0
2309,1,r,1,NA,NA,NA,195,1,pc,pc,ic,ic,2,2,Contact quality / Positive contact,Contact quality / Positive contact,"Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)","Participants completed 69 items assessing the frequency and intensity of a wide range of interactions with White Americans (see Hayward et al., 2017). Positive contact examples include pleasant, comfortable, friendly, welcoming, and intimate interactions, and becoming friends with a White American person. Negative examples include uncomfortable, awkward, unfriendly, cold, discriminatory, tense, and abusive interactions, and being threatened or rejected by a White American person. For each form of contact, participants were asked whether they had experienced this kind of interaction with Whites at least once before (0 = no, 1 = yes). If the participant responded yes, two follow-up questions assessed (a) how frequently they had experienced this kind of interaction with Whites in the past (1 = extremely rarely, 7 = extremely frequently), and (b) how intensely positive or negative, on average, they found these kinds of interactions with Whites to be (for all 37 positive contact items: 1 = not at all positive, 7 = extremely positive; for all 32 negative items: 1 = not at all negative, 7 = extremely negative). Mean frequency and mean intensity scores were created for each participant, based only on those types of interactions that they reported experiencing at least once. This procedure helps to account for the fact that some people may experience only a few types of interactions but experience them very frequently.  Mean scores were calculated separately for the positive and negative contact items; participants who reported experiencing no contact at all were given a mean frequency score of 0 (to indicate never). Combined frequency x intensity scoreswere then created as per Voci and Hewstone (2003), such that the range of participants’ positive contact scores and negative contact scores ranged from 0 to 49. The full contact measure and further information about how the scales were created are provided in Appendix S1. The vast majority of positive contact items were rated as highly positive (with mean positivity scores above 6 on a 7-point scale), with an overall mean of 6.04. The negative contact items were somewhat more variable in their intensity, yet all negative contact means except for one (competitive interaction)were above the mid-point for negativity, with an overall mean of 5.04. In line with previous research (Barlow et al., 2012; Graf et al., 2014), positive contact (M = 4.72) was, on average, more frequent than negative contact (M = 2.63)",text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Black Americans,White Americans,Slavery,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,Directly,NA,NA,0,0,0,0
2309,2,r,1,NA,NA,NA,170,1,ca,ca,ca,ca,1,1,Collective action,Collective action,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.41,NA,NA,NA,170,0.41,ca,ca,ca,ca,1,1,Collective action,Collective Action Behaviours,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.41,NA,NA,NA,170,0.41,ca,ca,ca,ca,1,1,Collective Action Behaviours,Collective action,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,1,NA,NA,NA,170,1,ca,ca,ca,ca,1,1,Collective Action Behaviours,Collective Action Behaviours,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
2309,2,r,0.53,NA,NA,NA,170,0.53,ca,gd,ca,pi,1,1,Collective action,Group discrimination,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,General,Group,0,0,0,0
2309,2,r,0.32,NA,NA,NA,170,0.32,ca,gd,ca,pi,1,1,Collective Action Behaviours,Group discrimination,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,General,Group,0,0,0,0
2309,2,r,0.3,NA,NA,NA,170,0.3,ca,nc,ca,nc,1,1,Collective action,Negative contact,same as sample 1,same as sample 1,text,NA,NA,NA,NA,NA,NA,USA,North America,North America,Hispanic Americans,White Americans,Long-term migration,"observational, cross-sectional","convenience sample, non-students (no random sampling)","Adults
(≥ 18 years)",Yes,published,NA,NA,NA,0,0,0,0
