id,sample,metric,es,x,y,source,note,n1,n2,t1,t2,direction,x_name,y_name
956,1,r,-0.03,pc,ca,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Collective action
956,1,r,-0.24,pc,gd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Group discrimination
956,1,r,-0.14,pc,gi,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Group identificaiton
956,1,r,-0.42,pc,nc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Negative contact
956,1,r,0.59,pc,oa,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Outgroup attitudes
956,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
956,1,r,-0.38,pc,pd,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Personal discrimination
956,1,r,0.36,pd,ca,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Collective action
956,1,r,0.62,pd,gd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Group discrimination
956,1,r,0.55,pd,gi,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Group identificaiton
956,1,r,0.72,pd,nc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Negative contact
956,1,r,-0.45,pd,oa,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Outgroup attitudes
956,1,r,-0.38,pd,pc,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Contact quality / Positive contact
956,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
956,2,r,1,ca,ca,text,NA,NA,NA,1,1,NA,Collective action,Collective action
956,2,r,0.816,ca,ca,text,NA,NA,NA,1,2,NA,Collective action,Collective action
956,2,r,1,ca,ca,text,NA,NA,NA,2,2,NA,Collective action,Collective action
956,2,r,0.321,ca,gd,text,NA,NA,NA,1,2,NA,Collective action,Group discrimination
956,2,r,0.391,ca,gd,text,NA,NA,NA,2,2,NA,Collective action,Group discrimination
956,2,r,0.314,ca,gi,text,NA,NA,NA,1,2,NA,Collective action,Group identificaiton
956,2,r,0.35,ca,gi,text,NA,NA,NA,2,2,NA,Collective action,Group identificaiton
956,2,r,0.046,ca,nc,text,NA,NA,NA,1,2,NA,Collective action,Negative contact
956,2,r,0.063,ca,nc,text,NA,NA,NA,2,2,NA,Collective action,Negative contact
956,2,r,0.364,ca,o1,text,NA,NA,NA,1,2,NA,Collective action,Group Identificaiton: Solidarity
956,2,r,0.47,ca,o1,text,NA,NA,NA,2,2,NA,Collective action,Group Identificaiton: Solidarity
956,2,r,0.422,ca,o2,text,NA,NA,NA,1,2,NA,Collective action,Anger
956,2,r,0.439,ca,o2,text,NA,NA,NA,2,2,NA,Collective action,Anger
956,2,r,-0.032,ca,oa,text,NA,NA,NA,1,2,NA,Collective action,Outgroup attitudes
956,2,r,-0.119,ca,oa,text,NA,NA,NA,1,1,NA,Collective action,Outgroup attitudes
956,2,r,0.078,ca,pc,text,NA,NA,NA,1,2,NA,Collective action,Contact quality / Positive contact
956,2,r,0.14,ca,pc,text,NA,NA,NA,2,2,NA,Collective action,Contact quality / Positive contact
956,2,r,0.269,ca,pd,text,NA,NA,NA,1,2,NA,Collective action,Personal discrimination
956,2,r,0.272,ca,pd,text,NA,NA,NA,2,2,NA,Collective action,Personal discrimination
956,2,r,0.426,gd,ca,text,NA,NA,NA,1,1,NA,Group discrimination,Collective action
956,2,r,0.478,gd,ca,text,NA,NA,NA,1,2,NA,Group discrimination,Collective action
956,2,r,1,gd,gd,text,NA,NA,NA,1,1,NA,Group discrimination,Group discrimination
956,2,r,0.773,gd,gd,text,NA,NA,NA,1,2,NA,Group discrimination,Group discrimination
956,2,r,1,gd,gd,text,NA,NA,NA,2,2,NA,Group discrimination,Group discrimination
956,2,r,0.116,gd,gi,text,NA,NA,NA,1,2,NA,Group discrimination,Group identificaiton
956,2,r,0.164,gd,gi,text,NA,NA,NA,2,2,NA,Group discrimination,Group identificaiton
956,2,r,0.161,gd,nc,text,NA,NA,NA,1,2,NA,Group discrimination,Negative contact
956,2,r,0.232,gd,nc,text,NA,NA,NA,2,2,NA,Group discrimination,Negative contact
956,2,r,0.219,gd,o1,text,NA,NA,NA,1,2,NA,Group discrimination,Group Identificaiton: Solidarity
956,2,r,0.343,gd,o1,text,NA,NA,NA,2,2,NA,Group discrimination,Group Identificaiton: Solidarity
956,2,r,0.585,gd,o2,text,NA,NA,NA,1,1,NA,Group discrimination,Anger
956,2,r,0.479,gd,o2,text,NA,NA,NA,1,2,NA,Group discrimination,Anger
956,2,r,-0.195,gd,oa,text,NA,NA,NA,1,2,NA,Group discrimination,Outgroup attitudes
956,2,r,-0.213,gd,oa,text,NA,NA,NA,1,1,NA,Group discrimination,Outgroup attitudes
956,2,r,-0.106,gd,pc,text,NA,NA,NA,1,2,NA,Group discrimination,Contact quality / Positive contact
956,2,r,-0.113,gd,pc,text,NA,NA,NA,2,2,NA,Group discrimination,Contact quality / Positive contact
956,2,r,0.291,gd,pd,text,NA,NA,NA,1,2,NA,Group discrimination,Personal discrimination
956,2,r,0.229,gd,pd,text,NA,NA,NA,2,2,NA,Group discrimination,Personal discrimination
956,2,r,0.416,gi,ca,text,NA,NA,NA,1,1,NA,Group identificaiton,Collective action
956,2,r,0.297,gi,ca,text,NA,NA,NA,1,2,NA,Group identificaiton,Collective action
956,2,r,0.262,gi,gd,text,NA,NA,NA,1,1,NA,Group identificaiton,Group discrimination
956,2,r,0.25,gi,gd,text,NA,NA,NA,1,2,NA,Group identificaiton,Group discrimination
956,2,r,1,gi,gi,text,NA,NA,NA,1,1,NA,Group identificaiton,Group identificaiton
956,2,r,0.652,gi,gi,text,NA,NA,NA,1,2,NA,Group identificaiton,Group identificaiton
956,2,r,1,gi,gi,text,NA,NA,NA,2,2,NA,Group identificaiton,Group identificaiton
956,2,r,0.114,gi,nc,text,NA,NA,NA,1,2,NA,Group identificaiton,Negative contact
956,2,r,0.122,gi,nc,text,NA,NA,NA,2,2,NA,Group identificaiton,Negative contact
956,2,r,0.466,gi,o1,text,NA,NA,NA,1,2,NA,Group identificaiton,Group Identificaiton: Solidarity
956,2,r,0.629,gi,o1,text,NA,NA,NA,2,2,NA,Group identificaiton,Group Identificaiton: Solidarity
956,2,r,0.353,gi,o2,text,NA,NA,NA,1,1,NA,Group identificaiton,Anger
956,2,r,0.234,gi,o2,text,NA,NA,NA,1,2,NA,Group identificaiton,Anger
956,2,r,-0.1,gi,oa,text,NA,NA,NA,1,2,NA,Group identificaiton,Outgroup attitudes
956,2,r,-0.167,gi,oa,text,NA,NA,NA,1,1,NA,Group identificaiton,Outgroup attitudes
956,2,r,-0.067,gi,pc,text,NA,NA,NA,1,2,NA,Group identificaiton,Contact quality / Positive contact
956,2,r,-0.04,gi,pc,text,NA,NA,NA,2,2,NA,Group identificaiton,Contact quality / Positive contact
956,2,r,0.426,gi,pd,text,NA,NA,NA,1,1,NA,Group identificaiton,Personal discrimination
956,2,r,0.365,gi,pd,text,NA,NA,NA,1,2,NA,Group identificaiton,Personal discrimination
956,2,r,0.1,nc,ca,text,NA,NA,NA,1,1,NA,Negative contact,Collective action
956,2,r,0.076,nc,ca,text,NA,NA,NA,1,2,NA,Negative contact,Collective action
956,2,r,0.186,nc,gd,text,NA,NA,NA,1,1,NA,Negative contact,Group discrimination
956,2,r,0.248,nc,gd,text,NA,NA,NA,1,2,NA,Negative contact,Group discrimination
956,2,r,0.082,nc,gi,text,NA,NA,NA,1,1,NA,Negative contact,Group identificaiton
956,2,r,0.089,nc,gi,text,NA,NA,NA,1,2,NA,Negative contact,Group identificaiton
956,2,r,1,nc,nc,text,NA,NA,NA,1,1,NA,Negative contact,Negative contact
956,2,r,0.711,nc,nc,text,NA,NA,NA,1,2,NA,Negative contact,Negative contact
956,2,r,1,nc,nc,text,NA,NA,NA,2,2,NA,Negative contact,Negative contact
956,2,r,0.08,nc,o1,text,NA,NA,NA,1,1,NA,Negative contact,Group Identificaiton: Solidarity
956,2,r,0.063,nc,o1,text,NA,NA,NA,1,2,NA,Negative contact,Group Identificaiton: Solidarity
956,2,r,0.126,nc,o2,text,NA,NA,NA,1,1,NA,Negative contact,Anger
956,2,r,0.233,nc,o2,text,NA,NA,NA,1,2,NA,Negative contact,Anger
956,2,r,-0.349,nc,oa,text,NA,NA,NA,1,2,NA,Negative contact,Outgroup attitudes
956,2,r,-0.323,nc,oa,text,NA,NA,NA,1,1,NA,Negative contact,Outgroup attitudes
956,2,r,-0.202,nc,pc,text,NA,NA,NA,1,2,NA,Negative contact,Contact quality / Positive contact
956,2,r,-0.225,nc,pc,text,NA,NA,NA,2,2,NA,Negative contact,Contact quality / Positive contact
956,2,r,0.309,nc,pd,text,NA,NA,NA,1,1,NA,Negative contact,Personal discrimination
956,2,r,0.272,nc,pd,text,NA,NA,NA,1,2,NA,Negative contact,Personal discrimination
956,2,r,0.426,o1,ca,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Collective action
956,2,r,0.368,o1,ca,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Collective action
956,2,r,0.329,o1,gd,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Group discrimination
956,2,r,0.327,o1,gd,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Group discrimination
956,2,r,0.542,o1,gi,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Group identificaiton
956,2,r,0.342,o1,gi,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Group identificaiton
956,2,r,-0.008,o1,nc,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Negative contact
956,2,r,0.094,o1,nc,text,NA,NA,NA,2,2,NA,Group Identificaiton: Solidarity,Negative contact
956,2,r,1,o1,o1,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Group Identificaiton: Solidarity
956,2,r,0.625,o1,o1,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Group Identificaiton: Solidarity
956,2,r,1,o1,o1,text,NA,NA,NA,2,2,NA,Group Identificaiton: Solidarity,Group Identificaiton: Solidarity
956,2,r,0.358,o1,o2,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Anger
956,2,r,0.324,o1,o2,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Anger
956,2,r,-0.028,o1,oa,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Outgroup attitudes
956,2,r,-0.053,o1,oa,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Outgroup attitudes
956,2,r,0.148,o1,pc,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Contact quality / Positive contact
956,2,r,-0.001,o1,pc,text,NA,NA,NA,2,2,NA,Group Identificaiton: Solidarity,Contact quality / Positive contact
956,2,r,0.332,o1,pd,text,NA,NA,NA,1,1,NA,Group Identificaiton: Solidarity,Personal discrimination
956,2,r,0.288,o1,pd,text,NA,NA,NA,1,2,NA,Group Identificaiton: Solidarity,Personal discrimination
956,2,r,0.581,o2,ca,text,NA,NA,NA,1,1,NA,Anger,Collective action
956,2,r,0.524,o2,ca,text,NA,NA,NA,1,2,NA,Anger,Collective action
956,2,r,0.515,o2,gd,text,NA,NA,NA,1,2,NA,Anger,Group discrimination
956,2,r,0.636,o2,gd,text,NA,NA,NA,2,2,NA,Anger,Group discrimination
956,2,r,0.285,o2,gi,text,NA,NA,NA,1,2,NA,Anger,Group identificaiton
956,2,r,0.245,o2,gi,text,NA,NA,NA,2,2,NA,Anger,Group identificaiton
956,2,r,0.123,o2,nc,text,NA,NA,NA,1,2,NA,Anger,Negative contact
956,2,r,0.209,o2,nc,text,NA,NA,NA,2,2,NA,Anger,Negative contact
956,2,r,0.358,o2,o1,text,NA,NA,NA,1,2,NA,Anger,Group Identificaiton: Solidarity
956,2,r,0.343,o2,o1,text,NA,NA,NA,2,2,NA,Anger,Group Identificaiton: Solidarity
956,2,r,1,o2,o2,text,NA,NA,NA,1,1,NA,Anger,Anger
956,2,r,0.622,o2,o2,text,NA,NA,NA,1,2,NA,Anger,Anger
956,2,r,1,o2,o2,text,NA,NA,NA,2,2,NA,Anger,Anger
956,2,r,-0.143,o2,oa,text,NA,NA,NA,1,2,NA,Anger,Outgroup attitudes
956,2,r,-0.153,o2,oa,text,NA,NA,NA,1,1,NA,Anger,Outgroup attitudes
956,2,r,-0.118,o2,pc,text,NA,NA,NA,1,2,NA,Anger,Contact quality / Positive contact
956,2,r,-0.059,o2,pc,text,NA,NA,NA,2,2,NA,Anger,Contact quality / Positive contact
956,2,r,0.281,o2,pd,text,NA,NA,NA,1,2,NA,Anger,Personal discrimination
956,2,r,0.268,o2,pd,text,NA,NA,NA,2,2,NA,Anger,Personal discrimination
956,2,r,-0.023,oa,ca,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Collective action
956,2,r,-0.08,oa,ca,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Collective action
956,2,r,-0.239,oa,gd,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Group discrimination
956,2,r,-0.206,oa,gd,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Group discrimination
956,2,r,-0.039,oa,gi,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Group identificaiton
956,2,r,-0.063,oa,gi,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Group identificaiton
956,2,r,-0.412,oa,nc,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Negative contact
956,2,r,-0.262,oa,nc,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Negative contact
956,2,r,-0.06,oa,o1,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Group Identificaiton: Solidarity
956,2,r,-0.056,oa,o1,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Group Identificaiton: Solidarity
956,2,r,-0.148,oa,o2,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Anger
956,2,r,-0.17,oa,o2,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Anger
956,2,r,1,oa,oa,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Outgroup attitudes
956,2,r,0.664,oa,oa,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Outgroup attitudes
956,2,r,1,oa,oa,text,NA,NA,NA,1,1,NA,Outgroup attitudes,Outgroup attitudes
956,2,r,0.502,oa,pc,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Contact quality / Positive contact
956,2,r,0.364,oa,pc,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Contact quality / Positive contact
956,2,r,-0.197,oa,pd,text,NA,NA,NA,2,2,NA,Outgroup attitudes,Personal discrimination
956,2,r,-0.236,oa,pd,text,NA,NA,NA,1,2,NA,Outgroup attitudes,Personal discrimination
956,2,r,0.007,pc,ca,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Collective action
956,2,r,0.036,pc,ca,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Collective action
956,2,r,-0.149,pc,gd,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Group discrimination
956,2,r,-0.169,pc,gd,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Group discrimination
956,2,r,-0.073,pc,gi,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Group identificaiton
956,2,r,0.038,pc,gi,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Group identificaiton
956,2,r,-0.186,pc,nc,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Negative contact
956,2,r,-0.166,pc,nc,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Negative contact
956,2,r,0.016,pc,o1,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Group Identificaiton: Solidarity
956,2,r,0.025,pc,o1,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Group Identificaiton: Solidarity
956,2,r,-0.07,pc,o2,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Anger
956,2,r,-0.132,pc,o2,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Anger
956,2,r,0.409,pc,oa,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Outgroup attitudes
956,2,r,0.464,pc,oa,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Outgroup attitudes
956,2,r,1,pc,pc,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Contact quality / Positive contact
956,2,r,0.748,pc,pc,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Contact quality / Positive contact
956,2,r,1,pc,pc,text,NA,NA,NA,2,2,NA,Contact quality / Positive contact,Contact quality / Positive contact
956,2,r,-0.229,pc,pd,text,NA,NA,NA,1,1,NA,Contact quality / Positive contact,Personal discrimination
956,2,r,-0.119,pc,pd,text,NA,NA,NA,1,2,NA,Contact quality / Positive contact,Personal discrimination
956,2,r,0.3,pd,ca,text,NA,NA,NA,1,1,NA,Personal discrimination,Collective action
956,2,r,0.2,pd,ca,text,NA,NA,NA,1,2,NA,Personal discrimination,Collective action
956,2,r,0.326,pd,gd,text,NA,NA,NA,1,1,NA,Personal discrimination,Group discrimination
956,2,r,0.192,pd,gd,text,NA,NA,NA,1,2,NA,Personal discrimination,Group discrimination
956,2,r,0.268,pd,gi,text,NA,NA,NA,1,2,NA,Personal discrimination,Group identificaiton
956,2,r,0.32,pd,gi,text,NA,NA,NA,2,2,NA,Personal discrimination,Group identificaiton
956,2,r,0.173,pd,nc,text,NA,NA,NA,1,2,NA,Personal discrimination,Negative contact
956,2,r,0.256,pd,nc,text,NA,NA,NA,2,2,NA,Personal discrimination,Negative contact
956,2,r,0.351,pd,o1,text,NA,NA,NA,1,2,NA,Personal discrimination,Group Identificaiton: Solidarity
956,2,r,0.404,pd,o1,text,NA,NA,NA,2,2,NA,Personal discrimination,Group Identificaiton: Solidarity
956,2,r,0.329,pd,o2,text,NA,NA,NA,1,1,NA,Personal discrimination,Anger
956,2,r,0.276,pd,o2,text,NA,NA,NA,1,2,NA,Personal discrimination,Anger
956,2,r,-0.25,pd,oa,text,NA,NA,NA,1,2,NA,Personal discrimination,Outgroup attitudes
956,2,r,-0.302,pd,oa,text,NA,NA,NA,1,1,NA,Personal discrimination,Outgroup attitudes
956,2,r,-0.248,pd,pc,text,NA,NA,NA,1,2,NA,Personal discrimination,Contact quality / Positive contact
956,2,r,-0.134,pd,pc,text,NA,NA,NA,2,2,NA,Personal discrimination,Contact quality / Positive contact
956,2,r,1,pd,pd,text,NA,NA,NA,1,1,NA,Personal discrimination,Personal discrimination
956,2,r,0.819,pd,pd,text,NA,NA,NA,1,2,NA,Personal discrimination,Personal discrimination
956,2,r,1,pd,pd,text,NA,NA,NA,2,2,NA,Personal discrimination,Personal discrimination
1020,1,r,1,ic,ic,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Intergroup contact (other)
1020,1,r,0.39,ic,in,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Ingroup contact
1020,1,r,-0.75,ic,pd,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Personal discrimination
1020,1,r,0.39,in,ic,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Intergroup contact (other)
1020,1,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Ingroup contact
1020,1,r,-0.15,in,pd,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Personal discrimination
1020,1,r,-0.75,pd,ic,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Intergroup contact (other)
1020,1,r,-0.15,pd,in,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Ingroup contact
1020,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1020,2,r,1,ic,ic,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Intergroup contact (other)
1020,2,r,-0.34,ic,in,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Ingroup contact
1020,2,r,-0.03,ic,pd,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Personal discrimination
1020,2,r,-0.34,in,ic,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Intergroup contact (other)
1020,2,r,1,in,in,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Ingroup contact
1020,2,r,-0.21,in,pd,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Personal discrimination
1020,2,r,-0.03,pd,ic,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Intergroup contact (other)
1020,2,r,-0.21,pd,in,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Ingroup contact
1020,2,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Personal discrimination,Personal discrimination
1042,1,b,0.14,cq,gd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group discrimination
1042,1,b,0.12,cq,ps,text,NA,NA,NA,NA,NA,NA,Contact quantity,Policy support
1042,1,b,0.16,in,gd,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Group discrimination
1042,1,b,0.19,in,ps,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Policy support
1042,2,b,-0.03,cq,gd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group discrimination
1042,2,b,0.05,cq,ps,text,NA,NA,NA,NA,NA,NA,Contact quantity,Policy support
1042,2,b,0.09,in,gd,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Group discrimination
1042,2,b,0.11,in,ps,text,NA,NA,NA,NA,NA,NA,Ingroup contact,Policy support
1045,1,r,1,cf,cf,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Cross-group friendship
1045,1,r,0.16,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Peer discrimination
1045,1,r,0.05,cf,pd,text,NA,NA,NA,NA,NA,NA,Cross-group friendship,Educator discrimination
1045,1,r,0.16,pd,cf,text,NA,NA,NA,NA,NA,NA,Peer discrimination,Cross-group friendship
1045,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Peer discrimination,Peer discrimination
1045,1,r,0.2,pd,pd,text,NA,NA,NA,NA,NA,NA,Peer discrimination,Educator discrimination
1045,1,r,0.05,pd,cf,text,NA,NA,NA,NA,NA,NA,Educator discrimination,Cross-group friendship
1045,1,r,0.2,pd,pd,text,NA,NA,NA,NA,NA,NA,Educator discrimination,Peer discrimination
1045,1,r,1,pd,pd,text,NA,NA,NA,NA,NA,NA,Educator discrimination,Educator discrimination
1114,1,r,1,ca,ca,text,NA,NA,NA,NA,NA,NA,Collective action,Collective action
1114,1,r,-0.18,ca,cq,text,NA,NA,NA,NA,NA,NA,Collective action,Contact quantity
1114,1,r,-0.24,ca,ic,text,NA,NA,NA,NA,NA,NA,Collective action,Intergroup contact (other)
1114,1,r,0.33,ca,ca,text,NA,NA,NA,NA,NA,NA,Collective action,Violent CA
1114,1,r,0.23,ca,oa,text,NA,NA,NA,NA,NA,NA,Collective action,Outgroup attitudes
1114,1,r,-0.28,ca,pc,text,NA,NA,NA,NA,NA,NA,Collective action,Contact quality / Positive contact
1114,1,r,-0.18,cq,ca,text,NA,NA,NA,NA,NA,NA,Contact quantity,Collective action
1114,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1114,1,r,0.64,cq,ic,text,NA,NA,NA,NA,NA,NA,Contact quantity,Intergroup contact (other)
1114,1,r,-0.16,cq,ca,text,NA,NA,NA,NA,NA,NA,Contact quantity,Violent CA
1114,1,r,-0.07,cq,oa,text,NA,NA,NA,NA,NA,NA,Contact quantity,Outgroup attitudes
1114,1,r,0.57,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1114,1,r,-0.24,ic,ca,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Collective action
1114,1,r,0.64,ic,cq,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Contact quantity
1114,1,r,1,ic,ic,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Intergroup contact (other)
1114,1,r,-0.21,ic,ca,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Violent CA
1114,1,r,0.11,ic,oa,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Outgroup attitudes
1114,1,r,0.96,ic,pc,text,NA,NA,NA,NA,NA,NA,Intergroup contact (other),Contact quality / Positive contact
1114,1,r,0.33,ca,ca,text,NA,NA,NA,NA,NA,NA,Violent CA,Collective action
1114,1,r,-0.16,ca,cq,text,NA,NA,NA,NA,NA,NA,Violent CA,Contact quantity
1114,1,r,-0.21,ca,ic,text,NA,NA,NA,NA,NA,NA,Violent CA,Intergroup contact (other)
1114,1,r,1,ca,ca,text,NA,NA,NA,NA,NA,NA,Violent CA,Violent CA
1114,1,r,0.03,ca,oa,text,NA,NA,NA,NA,NA,NA,Violent CA,Outgroup attitudes
1114,1,r,-0.27,ca,pc,text,NA,NA,NA,NA,NA,NA,Violent CA,Contact quality / Positive contact
1114,1,r,0.23,oa,ca,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Collective action
1114,1,r,-0.07,oa,cq,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Contact quantity
1114,1,r,0.11,oa,ic,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Intergroup contact (other)
1114,1,r,0.03,oa,ca,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Violent CA
1114,1,r,1,oa,oa,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Outgroup attitudes
1114,1,r,0.2,oa,pc,text,NA,NA,NA,NA,NA,NA,Outgroup attitudes,Contact quality / Positive contact
1114,1,r,-0.28,pc,ca,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Collective action
1114,1,r,0.57,pc,cq,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quantity
1114,1,r,0.96,pc,ic,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Intergroup contact (other)
1114,1,r,-0.27,pc,ca,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Violent CA
1114,1,r,0.2,pc,oa,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Outgroup attitudes
1114,1,r,1,pc,pc,text,NA,NA,NA,NA,NA,NA,Contact quality / Positive contact,Contact quality / Positive contact
1163,1,r,1,cq,cq,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quantity
1163,1,r,-0.02,cq,gi,text,NA,NA,NA,NA,NA,NA,Contact quantity,Group identificaiton
1163,1,r,0.2,cq,oa,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Contact quantity,Outgroup attitudes
1163,1,r,0.04,cq,pc,text,NA,NA,NA,NA,NA,NA,Contact quantity,Contact quality / Positive contact
1163,1,r,0.12,cq,pd,text,NA,NA,NA,NA,NA,NA,Contact quantity,Personal discrimination
1163,1,r,-0.02,gi,cq,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Contact quantity
1163,1,r,1,gi,gi,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Group identificaiton
1163,1,r,-0.1,gi,oa,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Group identificaiton,Outgroup attitudes
1163,1,r,-0.03,gi,pc,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Contact quality / Positive contact
1163,1,r,-0.01,gi,pd,text,NA,NA,NA,NA,NA,NA,Group identificaiton,Personal discrimination
1163,1,r,0.2,oa,cq,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Outgroup attitudes,Contact quantity
1163,1,r,-0.1,oa,gi,text,outcome reversed to reflect more favourable attitudes,NA,NA,NA,NA,NA,Outgroup attitudes,Group identificaiton
