id,sample,metric,es,x,y,source,note,t1,t2
2381,2,r,0.22073045373811717,rd,in,unpublished,NA,6,6
2381,2,r,0.3728265841737447,rd,pd,unpublished,NA,6,6
2381,2,r,0.518417900902224,rd,gd,unpublished,NA,6,6
2381,2,r,1,rd,rd,unpublished,NA,6,6
2381,2,r,-0.30694814826710964,rd,pi,unpublished,NA,6,6
2381,2,r,0.5238390860150287,rd,ca,unpublished,NA,6,6
2381,2,r,0.4196504941378606,rd,gi,unpublished,NA,6,6
2381,2,r,-0.15043604455308254,rd,oa,unpublished,NA,6,6
2381,2,r,0.19165871469787046,rd,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.31723627255170583,rd,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.04588027891056077,pi,pc,unpublished,NA,5,5
2381,2,r,0.011445437512928884,pi,pc,unpublished,NA,5,6
2381,2,r,-0.1853742163684468,pi,nc,unpublished,NA,5,5
2381,2,r,-0.176582420478329,pi,nc,unpublished,NA,5,6
2381,2,r,-0.05322578406138178,pi,cf,unpublished,NA,5,5
2381,2,r,-0.06402439239281939,pi,cf,unpublished,NA,5,6
2381,2,r,-0.057089448243781565,pi,in,unpublished,NA,5,5
2381,2,r,-0.08572336778723037,pi,in,unpublished,NA,5,6
2381,2,r,-0.20500635909450607,pi,pd,unpublished,NA,5,5
2381,2,r,-0.16216168621304833,pi,pd,unpublished,NA,5,6
2381,2,r,-0.29610462515523345,pi,gd,unpublished,NA,5,5
2381,2,r,-0.27606234520663187,pi,gd,unpublished,NA,5,6
2381,2,r,-0.24608754411771547,pi,rd,unpublished,NA,5,5
2381,2,r,-0.23383557217928896,pi,rd,unpublished,NA,5,6
2381,2,r,1,pi,pi,unpublished,NA,5,5
2381,2,r,0.6135127357141001,pi,pi,unpublished,NA,5,6
2381,2,r,-0.09178143323785064,pi,ca,unpublished,NA,5,5
2381,2,r,-0.11045836576646584,pi,ca,unpublished,NA,5,6
2381,2,r,0.0028762506575465085,pi,gi,unpublished,NA,5,5
2381,2,r,0.007094832529275653,pi,gi,unpublished,NA,5,6
2381,2,r,0.17657323352991422,pi,oa,unpublished,NA,5,5
2381,2,r,0.20957943834346923,pi,oa,unpublished,NA,5,6
2381,2,r,-0.09231311087340645,pi,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.07785050591570644,pi,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.12425267781501617,pi,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.19292926436306657,pi,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.07196885921509075,pi,pc,unpublished,NA,6,6
2381,2,r,-0.18183161045749546,pi,nc,unpublished,NA,6,6
2381,2,r,0.02988355027431185,pi,cf,unpublished,NA,6,6
2381,2,r,-0.11506136962331506,pi,in,unpublished,NA,6,6
2381,2,r,-0.19221396492546594,pi,pd,unpublished,NA,6,6
2381,2,r,-0.33009002570770385,pi,gd,unpublished,NA,6,6
2381,2,r,-0.30694814826710964,pi,rd,unpublished,NA,6,6
2381,2,r,1,pi,pi,unpublished,NA,6,6
2381,2,r,-0.19609860042358465,pi,ca,unpublished,NA,6,6
2381,2,r,-0.010964636138907923,pi,gi,unpublished,NA,6,6
2381,2,r,0.2428252722154592,pi,oa,unpublished,NA,6,6
2381,2,r,-0.005025845623837723,pi,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.23309728116042422,pi,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.19944286940623687,ca,pc,unpublished,NA,5,5
2381,2,r,-0.0941388484781056,ca,pc,unpublished,NA,5,6
2381,2,r,0.1277314304269624,ca,nc,unpublished,NA,5,5
2381,2,r,0.05569276644438994,ca,nc,unpublished,NA,5,6
2381,2,r,-0.16455056225342538,ca,cf,unpublished,NA,5,5
2381,2,r,-0.20768018200626792,ca,cf,unpublished,NA,5,6
2381,2,r,0.11072915435767261,ca,in,unpublished,NA,5,5
2381,2,r,0.21672723372646846,ca,in,unpublished,NA,5,6
2381,2,r,0.2959499601534648,ca,pd,unpublished,NA,5,5
2381,2,r,0.33517099111021936,ca,pd,unpublished,NA,5,6
2381,2,r,0.2722728933941404,ca,gd,unpublished,NA,5,5
2381,2,r,0.26047185098111314,ca,gd,unpublished,NA,5,6
2381,2,r,0.5096923609479166,ca,rd,unpublished,NA,5,5
2381,2,r,0.4572344361145403,ca,rd,unpublished,NA,5,6
2381,2,r,-0.09178143323785064,ca,pi,unpublished,NA,5,5
2381,2,r,-0.15547652442689788,ca,pi,unpublished,NA,5,6
2381,2,r,1,ca,ca,unpublished,NA,5,5
2381,2,r,0.6413235057518779,ca,ca,unpublished,NA,5,6
2381,2,r,0.537296635498712,ca,gi,unpublished,NA,5,5
2381,2,r,0.5139266541759964,ca,gi,unpublished,NA,5,6
2381,2,r,-0.10589120157151277,ca,oa,unpublished,NA,5,5
2381,2,r,-0.11272683873636448,ca,oa,unpublished,NA,5,6
2381,2,r,0.21883713885627615,ca,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.2331556897861667,ca,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.3981434323261377,ca,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.43471785356994275,ca,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.0778727063629769,ca,pc,unpublished,NA,6,6
2381,2,r,0.11117001851378637,ca,nc,unpublished,NA,6,6
2381,2,r,-0.2320071347693183,ca,cf,unpublished,NA,6,6
2381,2,r,0.18917921207739674,ca,in,unpublished,NA,6,6
2381,2,r,0.3579816445879268,ca,pd,unpublished,NA,6,6
2381,2,r,0.3304010552710616,ca,gd,unpublished,NA,6,6
2381,2,r,0.5238390860150287,ca,rd,unpublished,NA,6,6
2381,2,r,-0.19609860042358465,ca,pi,unpublished,NA,6,6
2381,2,r,1,ca,ca,unpublished,NA,6,6
2381,2,r,0.5874956793606265,ca,gi,unpublished,NA,6,6
2381,2,r,-0.12296351825186404,ca,oa,unpublished,NA,6,6
2381,2,r,0.28388850054701403,ca,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.4370625522021973,ca,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.1228378286223042,gi,pc,unpublished,NA,5,5
2381,2,r,-0.06600483171240101,gi,pc,unpublished,NA,5,6
2381,2,r,0.01316674819213043,gi,nc,unpublished,NA,5,5
2381,2,r,-0.026645453573080236,gi,nc,unpublished,NA,5,6
2381,2,r,-0.1789247956931409,gi,cf,unpublished,NA,5,5
2381,2,r,-0.15295767277621986,gi,cf,unpublished,NA,5,6
2381,2,r,0.14417213476793608,gi,in,unpublished,NA,5,5
2381,2,r,0.2434206657343969,gi,in,unpublished,NA,5,6
2381,2,r,0.2906126840695275,gi,pd,unpublished,NA,5,5
2381,2,r,0.36965752886299236,gi,pd,unpublished,NA,5,6
2381,2,r,0.24988035343677656,gi,gd,unpublished,NA,5,5
2381,2,r,0.22757970091028717,gi,gd,unpublished,NA,5,6
2381,2,r,0.4570951597003035,gi,rd,unpublished,NA,5,5
2381,2,r,0.41000259127141114,gi,rd,unpublished,NA,5,6
2381,2,r,0.0028762506575465085,gi,pi,unpublished,NA,5,5
2381,2,r,-0.026155390145431355,gi,pi,unpublished,NA,5,6
2381,2,r,0.537296635498712,gi,ca,unpublished,NA,5,5
2381,2,r,0.5300996195536293,gi,ca,unpublished,NA,5,6
2381,2,r,1,gi,gi,unpublished,NA,5,5
2381,2,r,0.7830773092007441,gi,gi,unpublished,NA,5,6
2381,2,r,-0.0929872208781404,gi,oa,unpublished,NA,5,5
2381,2,r,-0.008210210962361547,gi,oa,unpublished,NA,5,6
2381,2,r,0.32385349712562433,gi,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.3169605116338121,gi,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.3921393405990135,gi,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.3861531666560241,gi,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.018813503113939953,gi,pc,unpublished,NA,6,6
2381,2,r,-0.006033623898027041,gi,nc,unpublished,NA,6,6
2381,2,r,-0.16392642862951662,gi,cf,unpublished,NA,6,6
2381,2,r,0.22644881111398554,gi,in,unpublished,NA,6,6
2381,2,r,0.3405869865413746,gi,pd,unpublished,NA,6,6
2381,2,r,0.22625058783582006,gi,gd,unpublished,NA,6,6
2381,2,r,0.4196504941378606,gi,rd,unpublished,NA,6,6
2381,2,r,-0.010964636138907923,gi,pi,unpublished,NA,6,6
2381,2,r,0.5874956793606265,gi,ca,unpublished,NA,6,6
2381,2,r,1,gi,gi,unpublished,NA,6,6
2381,2,r,-0.01743337312332152,gi,oa,unpublished,NA,6,6
2381,2,r,0.30681583117835376,gi,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.37132149382937146,gi,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.40767385056957406,oa,pc,unpublished,NA,5,5
2381,2,r,0.22918052467204203,oa,pc,unpublished,NA,5,6
2381,2,r,-0.24715931073238848,oa,nc,unpublished,NA,5,5
2381,2,r,-0.13935370825720575,oa,nc,unpublished,NA,5,6
2381,2,r,0.14817864473073983,oa,cf,unpublished,NA,5,5
2381,2,r,0.10385959826550989,oa,cf,unpublished,NA,5,6
2381,2,r,-0.11112505865954463,oa,in,unpublished,NA,5,5
2381,2,r,-0.13242400855269618,oa,in,unpublished,NA,5,6
2381,2,r,-0.13531814829300604,oa,pd,unpublished,NA,5,5
2381,2,r,-0.12983203887073752,oa,pd,unpublished,NA,5,6
2381,2,r,-0.10830423979554885,oa,gd,unpublished,NA,5,5
2381,2,r,-0.15590950537520354,oa,gd,unpublished,NA,5,6
2381,2,r,-0.14439886737043345,oa,rd,unpublished,NA,5,5
2381,2,r,-0.1289042237335443,oa,rd,unpublished,NA,5,6
2381,2,r,0.17657323352991422,oa,pi,unpublished,NA,5,5
2381,2,r,0.1453312774455304,oa,pi,unpublished,NA,5,6
2381,2,r,-0.10589120157151277,oa,ca,unpublished,NA,5,5
2381,2,r,-0.06897415441891422,oa,ca,unpublished,NA,5,6
2381,2,r,-0.0929872208781404,oa,gi,unpublished,NA,5,5
2381,2,r,-0.06267566341157618,oa,gi,unpublished,NA,5,6
2381,2,r,1,oa,oa,unpublished,NA,5,5
2381,2,r,0.486005653999174,oa,oa,unpublished,NA,5,6
2381,2,r,0.044833302415859866,oa,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.06983773601625701,oa,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.11262393152470704,oa,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.0699359261809664,oa,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.3352698098084093,oa,pc,unpublished,NA,6,6
2381,2,r,-0.18304596243121338,oa,nc,unpublished,NA,6,6
2381,2,r,0.1715560629072605,oa,cf,unpublished,NA,6,6
2381,2,r,-0.08583297502900698,oa,in,unpublished,NA,6,6
2381,2,r,-0.1157944329781265,oa,pd,unpublished,NA,6,6
2381,2,r,-0.10372360698732382,oa,gd,unpublished,NA,6,6
2381,2,r,-0.15043604455308254,oa,rd,unpublished,NA,6,6
2381,2,r,0.2428252722154592,oa,pi,unpublished,NA,6,6
2381,2,r,-0.12296351825186404,oa,ca,unpublished,NA,6,6
2381,2,r,-0.01743337312332152,oa,gi,unpublished,NA,6,6
2381,2,r,1,oa,oa,unpublished,NA,6,6
2381,2,r,0.05602090959024987,oa,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.12976185281003844,oa,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.027492244264053375,o1,pc,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.03892990781855932,o1,pc,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.051023406123894034,o1,nc,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.019533989000318937,o1,nc,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.1177834757104932,o1,cf,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.14611032404370827,o1,cf,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.1282772276819552,o1,in,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.14603627125225774,o1,in,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.11569969420710423,o1,pd,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.05308593996001155,o1,pd,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.12596586178056612,o1,gd,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.15752929479591404,o1,gd,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.19313820038147803,o1,rd,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.16434828646393512,o1,rd,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.09231311087340645,o1,pi,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.050249070085522,o1,pi,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.21883713885627615,o1,ca,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.3005113242835244,o1,ca,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.32385349712562433,o1,gi,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.266946458213087,o1,gi,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.044833302415859866,o1,oa,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.02619986083005961,o1,oa,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,1,o1,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.7966480250499495,o1,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.5512156639843652,o1,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.5127875125889997,o1,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.11901235931625337,o1,pc,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.0113792360231848,o1,nc,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.18128783182985653,o1,cf,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.14067885480955056,o1,in,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.047710372647050456,o1,pd,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.17353338246655342,o1,gd,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.19165871469787046,o1,rd,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.005025845623837723,o1,pi,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.28388850054701403,o1,ca,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.30681583117835376,o1,gi,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.05602090959024987,o1,oa,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,1,o1,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.5193219292558906,o1,o2,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.1897283122975653,o2,pc,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.042882970483094945,o2,pc,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.05714324141503442,o2,nc,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.07988693756037105,o2,nc,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.1676719585566578,o2,cf,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.13790395877781705,o2,cf,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.1387109537864861,o2,in,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.276804246765541,o2,in,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.216916077372736,o2,pd,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.20015781730892987,o2,pd,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.19641059375424255,o2,gd,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.21709641644300223,o2,gd,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.2972994808636065,o2,rd,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.31591370532191304,o2,rd,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.12425267781501617,o2,pi,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.18087325540224625,o2,pi,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.3981434323261377,o2,ca,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.46007535049155934,o2,ca,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.3921393405990135,o2,gi,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.378271191539171,o2,gi,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.11262393152470704,o2,oa,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,-0.14106772303023563,o2,oa,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,0.5512156639843652,o2,o1,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.5102900149994196,o2,o1,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,1,o2,o2,unpublished,recoded from opposition to support for policies,5,5
2381,2,r,0.8276190540446435,o2,o2,unpublished,recoded from opposition to support for policies,5,6
2381,2,r,-0.016828431961337927,o2,pc,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.10531164100250115,o2,nc,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.16624629902571078,o2,cf,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.24310139026309618,o2,in,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.22984677860928543,o2,pd,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.21270642964688533,o2,gd,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.31723627255170583,o2,rd,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.23309728116042422,o2,pi,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.4370625522021973,o2,ca,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.37132149382937146,o2,gi,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,-0.12976185281003844,o2,oa,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,0.5193219292558906,o2,o1,unpublished,recoded from opposition to support for policies,6,6
2381,2,r,1,o2,o2,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,1,pc,pc,unpublished,NA,5,5
2381,3,r,0.5400053589619822,pc,pc,unpublished,NA,5,6
2381,3,r,-0.23569687046953197,pc,nc,unpublished,NA,5,5
2381,3,r,-0.14795660212353576,pc,nc,unpublished,NA,5,6
2381,3,r,0.21835379335267582,pc,cf,unpublished,NA,5,5
2381,3,r,0.142713169950989,pc,cf,unpublished,NA,5,6
2381,3,r,-0.06456688234462193,pc,in,unpublished,NA,5,5
2381,3,r,-0.08598261003052009,pc,in,unpublished,NA,5,6
2381,3,r,-0.20909846898526502,pc,pd,unpublished,NA,5,5
2381,3,r,-0.23343353091070304,pc,pd,unpublished,NA,5,6
2381,3,r,-0.12655277829278055,pc,gd,unpublished,NA,5,5
2381,3,r,-0.039224658035042784,pc,gd,unpublished,NA,5,6
2381,3,r,-0.23741204622748485,pc,rd,unpublished,NA,5,5
2381,3,r,-0.2160736496073924,pc,rd,unpublished,NA,5,6
2381,3,r,0.04376900045441604,pc,pi,unpublished,NA,5,5
2381,3,r,-0.02557073026263149,pc,pi,unpublished,NA,5,6
2381,3,r,-0.2709412231064417,pc,ca,unpublished,NA,5,5
2381,3,r,-0.21845747676575072,pc,ca,unpublished,NA,5,6
2381,3,r,-0.12939470024807959,pc,gi,unpublished,NA,5,5
2381,3,r,-0.12209946061216578,pc,gi,unpublished,NA,5,6
2381,3,r,0.439083518565104,pc,oa,unpublished,NA,5,5
2381,3,r,0.392879486072424,pc,oa,unpublished,NA,5,6
2381,3,r,0.17625193677451348,pc,o1,unpublished,recoded from opposition to support for policies,5,5
2381,3,r,0.15555796136045807,pc,o1,unpublished,recoded from opposition to support for policies,5,6
2381,3,r,-0.02382716302978894,pc,o2,unpublished,recoded from opposition to support for policies,5,5
2381,3,r,-0.0034012824212790722,pc,o2,unpublished,recoded from opposition to support for policies,5,6
2381,3,r,1,pc,pc,unpublished,NA,6,6
2381,3,r,-0.2049578418893461,pc,nc,unpublished,NA,6,6
2381,3,r,0.18213756876298523,pc,cf,unpublished,NA,6,6
2381,3,r,-0.048087228562709576,pc,in,unpublished,NA,6,6
2381,3,r,-0.22243499813681486,pc,pd,unpublished,NA,6,6
2381,3,r,-0.1460982352402859,pc,gd,unpublished,NA,6,6
2381,3,r,-0.239395101305131,pc,rd,unpublished,NA,6,6
2381,3,r,0.03213918777426686,pc,pi,unpublished,NA,6,6
2381,3,r,-0.19358336406820692,pc,ca,unpublished,NA,6,6
2381,3,r,-0.17377447919217254,pc,gi,unpublished,NA,6,6
2381,3,r,0.394859925936844,pc,oa,unpublished,NA,6,6
2381,3,r,0.142610757067159,pc,o1,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,-0.03293558497442131,pc,o2,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,-0.23569687046953197,nc,pc,unpublished,NA,5,5
2381,3,r,-0.1035008864608362,nc,pc,unpublished,NA,5,6
2381,3,r,1,nc,nc,unpublished,NA,5,5
2381,3,r,0.42681691244297604,nc,nc,unpublished,NA,5,6
2381,3,r,-0.0418165221311216,nc,cf,unpublished,NA,5,5
2381,3,r,0.0375768141322587,nc,cf,unpublished,NA,5,6
2381,3,r,0.012218562110524644,nc,in,unpublished,NA,5,5
2381,3,r,0.022694181696293565,nc,in,unpublished,NA,5,6
2381,3,r,0.2510183029011017,nc,pd,unpublished,NA,5,5
2381,3,r,0.14560754922551458,nc,pd,unpublished,NA,5,6
2381,3,r,0.17758157237795236,nc,gd,unpublished,NA,5,5
2381,3,r,0.13545238258545433,nc,gd,unpublished,NA,5,6
2381,3,r,0.20073289392156188,nc,rd,unpublished,NA,5,5
2381,3,r,0.09020036020690572,nc,rd,unpublished,NA,5,6
2381,3,r,-0.14898637236948692,nc,pi,unpublished,NA,5,5
2381,3,r,-0.12710701230787466,nc,pi,unpublished,NA,5,6
2381,3,r,0.1326570954308532,nc,ca,unpublished,NA,5,5
2381,3,r,0.05001730515202427,nc,ca,unpublished,NA,5,6
2381,3,r,0.09861993038886897,nc,gi,unpublished,NA,5,5
2381,3,r,0.03587930423995093,nc,gi,unpublished,NA,5,6
2381,3,r,-0.21585688369374567,nc,oa,unpublished,NA,5,5
2381,3,r,-0.10045169054064124,nc,oa,unpublished,NA,5,6
2381,3,r,-0.02036223590695135,nc,o1,unpublished,recoded from opposition to support for policies,5,5
2381,3,r,0.012098480825592018,nc,o1,unpublished,recoded from opposition to support for policies,5,6
2381,3,r,0.023886617059889127,nc,o2,unpublished,recoded from opposition to support for policies,5,5
2381,3,r,0.03140503092016956,nc,o2,unpublished,recoded from opposition to support for policies,5,6
2381,3,r,-0.2049578418893461,nc,pc,unpublished,NA,6,6
2381,3,r,1,nc,nc,unpublished,NA,6,6
2381,3,r,0.031417202941175046,nc,cf,unpublished,NA,6,6
2381,3,r,0.06774532908010701,nc,in,unpublished,NA,6,6
2381,3,r,0.18689172163469148,nc,pd,unpublished,NA,6,6
2381,3,r,0.14134724063656076,nc,gd,unpublished,NA,6,6
2381,3,r,0.12621518802291995,nc,rd,unpublished,NA,6,6
2381,3,r,-0.12229130021475981,nc,pi,unpublished,NA,6,6
2381,3,r,0.12156193082373858,nc,ca,unpublished,NA,6,6
2381,3,r,0.04019687272911431,nc,gi,unpublished,NA,6,6
2381,3,r,-0.16114141164916151,nc,oa,unpublished,NA,6,6
2381,3,r,0.002669274564450924,nc,o1,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,0.06213022828485059,nc,o2,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,0.21835379335267582,cf,pc,unpublished,NA,5,5
2381,3,r,0.20973424646797462,cf,pc,unpublished,NA,5,6
2381,3,r,-0.0418165221311216,cf,nc,unpublished,NA,5,5
2381,3,r,-0.02254308708651163,cf,nc,unpublished,NA,5,6
2381,3,r,1,cf,cf,unpublished,NA,5,5
2381,3,r,0.5352660998399698,cf,cf,unpublished,NA,5,6
2381,3,r,-0.008758597831216559,cf,in,unpublished,NA,5,5
2381,3,r,-0.01573490811544848,cf,in,unpublished,NA,5,6
2381,3,r,-0.05506953687205755,cf,pd,unpublished,NA,5,5
2381,3,r,-0.0627401587127005,cf,pd,unpublished,NA,5,6
2381,3,r,-0.10658478926870452,cf,gd,unpublished,NA,5,5
2381,3,r,-0.08511213480073822,cf,gd,unpublished,NA,5,6
2381,3,r,-0.11685023092721863,cf,rd,unpublished,NA,5,5
2381,3,r,-0.08527875050548325,cf,rd,unpublished,NA,5,6
2381,3,r,0.05050156450419064,cf,pi,unpublished,NA,5,5
2381,3,r,-0.01626781021003126,cf,pi,unpublished,NA,5,6
2381,3,r,-0.13014207996661273,cf,ca,unpublished,NA,5,5
2381,3,r,-0.07134167055140284,cf,ca,unpublished,NA,5,6
2381,3,r,-0.10639134561684313,cf,gi,unpublished,NA,5,5
2381,3,r,-0.11970357683538059,cf,gi,unpublished,NA,5,6
2381,3,r,0.17192587486598873,cf,oa,unpublished,NA,5,5
2381,3,r,0.06304249840535009,cf,oa,unpublished,NA,5,6
2381,3,r,0.057460948435555305,cf,o1,unpublished,recoded from opposition to support for policies,5,5
2381,3,r,0.020233691483792476,cf,o1,unpublished,recoded from opposition to support for policies,5,6
2381,3,r,-0.050531451963493186,cf,o2,unpublished,recoded from opposition to support for policies,5,5
2381,3,r,-0.021925937716633502,cf,o2,unpublished,recoded from opposition to support for policies,5,6
2381,3,r,0.18213756876298523,cf,pc,unpublished,NA,6,6
2381,3,r,0.031417202941175046,cf,nc,unpublished,NA,6,6
2381,3,r,1,cf,cf,unpublished,NA,6,6
2381,3,r,0.06350983848759204,cf,in,unpublished,NA,6,6
2381,3,r,-0.14113891974479711,cf,pd,unpublished,NA,6,6
2381,3,r,-0.10526282061845431,cf,gd,unpublished,NA,6,6
2381,3,r,-0.07587412806246152,cf,rd,unpublished,NA,6,6
2381,3,r,-0.049421293273155635,cf,pi,unpublished,NA,6,6
2381,3,r,-0.1244783066018032,cf,ca,unpublished,NA,6,6
2381,3,r,-0.14718252687597147,cf,gi,unpublished,NA,6,6
2381,3,r,0.06048563354770171,cf,oa,unpublished,NA,6,6
2381,3,r,0.03712127420050163,cf,o1,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,-0.00716322664043455,cf,o2,unpublished,recoded from opposition to support for policies,6,6
2381,3,r,-0.06456688234462193,in,pc,unpublished,NA,5,5
2381,3,r,-0.1149245494111215,in,pc,unpublished,NA,5,6
2381,3,r,0.012218562110524644,in,nc,unpublished,NA,5,5
2381,3,r,0.078694602176662,in,nc,unpublished,NA,5,6
2381,3,r,-0.008758597831216559,in,cf,unpublished,NA,5,5
2381,3,r,-0.038688395181874974,in,cf,unpublished,NA,5,6
2381,3,r,1,in,in,unpublished,NA,5,5
2381,3,r,0.37075020413055076,in,in,unpublished,NA,5,6
2381,3,r,0.06184749379887692,in,pd,unpublished,NA,5,5
2381,3,r,0.11047037821667623,in,pd,unpublished,NA,5,6
2381,3,r,0.11611216501035176,in,gd,unpublished,NA,5,5
2381,3,r,0.12409702059195152,in,gd,unpublished,NA,5,6
2381,3,r,0.07144855233212447,in,rd,unpublished,NA,5,5
2381,3,r,0.039051278536606254,in,rd,unpublished,NA,5,6
2381,3,r,0.013649602423889138,in,pi,unpublished,NA,5,5
