id,author,year,title,journal,volume,issue,first_page,last_page,doi,abstract,keywords,type,status,source
1949,"Haase, Anna, Rohmann, Anette, Hallmann, Katrin",2019,An ecological approach to psychological adjustment: A field survey among refugees in Germany,International Journal of Intercultural Relations,68,NA,44,54,10.1016/j.ijintrel.2018.10.003,"The situation of refugees in Germany and other countries is a current and important matter. The present study adopts an ecological approach to investigate how refugees perceive the welcoming climate in Germany and the consequences of this perception. To further explore the refugees' situation, we examined several predictors of their psychological adjustment and acculturation attitudes. In a field study in Eastern Germany with N = 94 refugees as participants, we assessed the perceived context of reception, and perceived acculturation attitudes as contextual variables, discrimination and contact as intergroup variables and, on the individual level, psychological adjustment as well as the personal acculturation attitudes as dependent variables. The results revealed that more perceived discrimination resulted in an increase in reported psychological problems. Refugees living in asylum centers reported more psychological problems and more perceived discrimination than those living in independent housing. The perceived context of reception positively predicted refugees' desire for maintenance of intergroup relations with the host society. Positive intergroup contact lowered their desire for cultural maintenance. In sum, this study gives us rare and valuable insight into refugees' perspectives in the context of recent immigration to Germany. In doing so, it emphasizes the importance of a welcoming climate. The study shows how meaningful the assessment of the perceived context of reception is. Practical implications for fields such as the accommodation of refugees are discussed. (PsycINFO Database Record (c) 2019 APA, all rights reserved)",refugees; context; discrimination; adjustment; acculturation; germany,Journal Article,NA,PsycInfo
1950,Herda D.,2018,"“To Hell with Them All!”: Perceived Discrimination, Interracial Contact, and Racial Attitudes",Sociological Focus,51,2,111,129,10.1080/00380237.2017.1370939,"Can experiencing interracial hostility perpetuate interracial hostility? This article considers this possibility by examining the link between interpersonal discrimination and racial attitudes. Further, I situate discrimination into one’s totality of interracial exposure by analyzing whether other forms of interracial contact (friends, neighbors, or coworkers) condition the discrimination–attitudes association. Using representative data from the Chicago Area Study, I find that black, Hispanic, and white adults express greater feelings of racial threat and ingroup closeness when they report discrimination. The conditional effects vary across race/ethnicity. Among Hispanics, friendship mitigates these attitudinal consequences. For blacks, friendship is beneficial only for those not experiencing discrimination. Among whites, discrimination’s attitudinal consequences grow more extreme with greater neighborhood contact. Overall, the results suggest that (1) racial attitudes should be added to the list of interpersonal racial discrimination consequences and (2) discrimination is often a primary form of contact contributing to the development of racial attitudes. © 2017 North Central Sociological Association.",NA,Article,Final,Scopus
1964,"Levi, Abraham
Levi
Abraham
Levi, Abraham",1988,Attitudes and stereotypes of Eastern and Western students in integrated and nonintegrated classes in high schools in Israel,NA,NA,NA,NA,NA,NA,"This research tested the impact of levels of integrated high school experience among Israeli children of Eastern, Western, and Mixed descent on their attitudes, stereotype and self-esteem. The questions for investigation were: Given various backgrounds and experiences in school, how do Eastern, Western and Mixed descent high school children express: (1) Their attitudes toward self and other groups. (2) Their beliefs concerning interethnic relations (e.g., intermarriage, friendship, and leadership). (3) Personal self-esteem. The method involved a survey of 861 Jewish high school pupils from Eastern, Western, and Mixed parentage. The students were from 31 classes in 12 integrated and nonintegrated high schools from 12 cities in Israel. Gathering data from students was done by means of questionnaires, constructed to this end and distributed and filled out in the classroom during class time. The independent variables included ethnic descent and low, moderate and high levels of school ethnic integration from high Eastern to high Western. The dependent variables were based on an original, validated student interethnic attitude and self-esteem questionnaire which produced six significant factors: (1) Acceptance of segregation. (2) Openness to integration. (3) Solidarity with one's own group. (4) Negative Eastern stereotyping. (5) General stereotyping. (6) Perception of ethnic deprivation. The results showed that school integration had a significant, positive impact on attitudes (integrated schools created more openness and tolerance). Further, children of mixed parents were most tolerant and had least negative stereotyping. Eastern Jewish children were more accepting than Western. The results of the self-esteem questionnaire were inconclusive and, contrary to expectation, no differences were found for self-esteem attitudes between Eastern and Western students whether in the majority or minority. The results of this study shed light on the issues of integration. They emphasize the importance of interethnic contact in the schools for improving students' attitudes towards each other and for achieving positive results in the efforts toward integration. Thus, the findings may contribute to constructive policies of interethnic relations in the educational system. Israeli schools, therefore, have a timely opportunity to break down divisive attitudes and stereotypes (while maintaining self-esteem) and to contribute to the unity of Israeli life.","educational sociology , bilingual education , multicultural education",Dissertation/Thesis,NA,ProQuest
1966,"Titzmann, Peter F, Silbereisen, Rainer K, Schmitt-Rodermund, Eva",2007,Friendship homophily among diaspora migrant adolescents in Germany and Israel,European Psychologist,12,3,181,195,10.1027/1016-9040.12.3.181,"Immigrant adolescents have been found to prefer intraethnic over interethnic friendships, a phenomenon called friendship homophily (FH). This study investigates whether Russian Jewish immigrants in Israel and ethnic German immigrants in Germany differ in their FH rates, which variables predict friendship homophily in each sample, and whether relative strength of association between predictors and FH differs between both samples. FH is measured using reports on best friends, cliques, and distant friendships. Results found FH, in general, to be more pronounced in the Russian Jewish sample, and acculturation orientation and language use predicted interindividual differences in FH in both samples. Perceived discrimination predicted higher levels of FH in cliques and distant friendships only in Israel. Findings suggest the importance of acculturation in selecting intra- or interethnic friends. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",friendship homophily; adolescent immigrants; friendship formation; acculturation,Journal Article,NA,PsycInfo
1993,"Leong C.-H., Ward C.",2000,Identity conflict in sojourners,International Journal of Intercultural Relations,24,6,763,776,NA,"The research adopted an intrapersonal perspective on identity and acculturation and explored the prediction of identity conflict in Chinese sojourners in Singapore. One hundred and six sojourners from the People's Republic of China completed a questionnaire which assessed tolerance of ambiguity, attributional complexity, host and co-national identification, quality and quantity of host and co-national contact, perceived discrimination, cultural distance, length of residence abroad and identity conflict. Step-wise regression analysis revealed that greater tolerance of ambiguity, attributional complexity, and co-national identification and less perceived discrimination and contact with host nationals predicted lower levels of identity conflict. These variables combined to account for 35% of the variance in the outcome measure. Results are discussed in terms of competing models of identity, acculturation and cross-cultural adaptation. © 2000 Elsevier Science Ltd. All rights reserved.",NA,Article,Final,Scopus
1998,"Wang, Changhua
Wang
Changhua
Wang, Changhua",1993,Friendship patterns of Chinese students and their adjustment in the United States,NA,NA,NA,NA,NA,NA,"International students who experience difficulties in a new culture are often considered to have suffered a breakdown in their normal healthy psychological functioning, and therefore need therapy and counselling (Pedersen et al, 1976). This study views failure and problems experienced by the sojourner as a result of lack of the necessary new social skills and knowledge. Social networks, particularly friendships, are thus extremely important in that such networks are not only source of social support, but also major channels through which such skills and knowledge are acquired. Guided by social support theories and social skills theories, this study examines the following research questions through the survey and the interview with a sample of Chinese students at Northwest University I and five other universities across the United States. (1) How is adjustment of Chinese students related to their friendship patterns? (2) What are the friendship patterns of Chinese students? (3) What are the primary functions of the friendship patterns of Chinese students? (4) How is the degree of difficulty felt by Chinese students in different social situations related to their friendship patterns? (5) How is social adjustment related to the degree of difficulty felt by Chinese students in different social situations? Some additional questions related to the five research questions were also addressed in this study. The study showed there were different functions for different friendship patterns among Chinese students. Despite different functions, friendships are very important for Chinese in their adjustment to the United States. However, students belonging to the bi-cultural friendship pattern were more satisfied with social as well as academic aspects of their life in this country than those who belong to the mono-cultural friendship pattern. Among different factors contributing to social adjustment, social skills account most for the variance of social adjustment among Chinese students. This study concluded with suggestions for forming institutional policies toward international students in American higher education, training of international students both at the home country and the host country, and advice to prospective international students, particularly Chinese students.","bilingual education , multicultural education , educational sociology , minority & ethnic groups , sociology",Dissertation/Thesis,NA,ProQuest
2001,"Hunt, Matthew O, Wise, Lauren A, Jipguep, Marie-Claude, Cozier, Yvette C, Rosenberg, Lynn",2007,Neighborhood racial composition and perceptions of racial discrimination: Evidence from the Black Women's Health Study,Social Psychology Quarterly,70,3,272,289,10.1177/019027250707000306,"Little is known about the effects of social context or ""place"" factors (e.g., characteristics of local populations) on African Americans' perceptions and experiences of racism. Using data from 42,445 U.S. black women collected during the 1997 follow-up wave of the Black Women's Health Study, we investigated the association between neighborhood racial composition (""percent black"" at the block-group level in 2000 Census data) and perceptions of racial discrimination. Perceived racial discrimination was measured using self-reports of the frequency of discrimination in ""everyday"" settings (e.g., being treated as if you are dishonest) and ""lifetime"" occurrences of discrimination on the job, in housing, and by the police. There was a linear inverse relationship between neighborhood percent black and perceived discrimination, i.e., higher percent black was associated with lower levels of discrimination. Our results support the conclusions that, relative to contexts in which blacks are a small minority, more evenly-mixed (i.e., integrated) contexts result in lower levels of discrimination (contact hypothesis), and mostly black contexts evidence the lowest levels of discrimination (ethnic density hypothesis). (PsycINFO Database Record (c) 2016 APA, all rights reserved)",neighborhood racial composition; perceptions; racial discrimination; racism; black,Journal Article,NA,PsycInfo
2013,"Eller A.D., Abrams D., Wright S.",2008,Intergroup contact and relative deprivation in the context of US-Mexican status divide,NA,NA,NA,NA,NA,NA,[No abstract available],NA,NA,Final,Scopus Secondary Documents
2023,"Bagci, Sabahat C.
Bagci
C.
Sabahat
Bagci, Sabahat C.",2014,"Cross-ethnic friendships in multiethnic educational settings: consequences for psychological, academic and motivational outcomes among young adolescents",NA,NA,NA,NA,NA,NA,"Cross-ethnic friendships are likely to constitute an important feature of children’s social world in multiethnic educational settings such as London secondary schools, which are now more ethnically diverse than ever. This thesis extends current knowledge on cross-ethnic friendships by examining the prevalence and effects of such friendships on various developmental outcomes among ethnic majority and minority status children attending multiethnic schools. While Chapter 1 presented an overview of the literature on cross-ethnic friendships, following empirical chapters (Chapters 2-6) demonstrated findings from a comprehensive 3-wave school study conducted in London schools. Chapter 2 focused on patterns of cross-ethnic friendships and showed specific relationships between ethnic diversity, ethnic group and cross-ethnic friendships. Chapter 3 indicated that cross-ethnic friendships are related to positive outcomes such as psychological well-being, resilience and academic outcomes and moderate the negative effects of discrimination. Chapter 4 showed that interpersonal processes of self-disclosure and ideal self affirmation mediated the associations between cross-ethnic friendships and well-being measures. Chapter 5 examined anxiety and intimate self-disclosure in both same- and cross-ethnic friendships and indicated that reduced anxiety is a unique process whereby cross-ethnic friendships relate to positive outcomes. Chapter 6 revealed longitudinal associations between cross-ethnic friendships and positive outcomes and showed that these associations are stronger in classrooms with lower classroom racial tension. Finally, Chapter 7 investigated cross-ethnic friendships in the light of motivational outcomes; results of two experimental studies indicated that mental representations of cross-ethnic friendships may have effects on future career and academic choices of ethnic minority young adolescents. Overall, findings show that cross-ethnic friendships are important resources for children, providing benefits for the development of psychological, academic and motivational outcomes among children. The role of cross-ethnic friendships on positive development is discussed in the light of ethnic group differences and implications for school policies in multiethnic settings (Chapter 8).",no umi subject assigned,Dissertation/Thesis,NA,ProQuest
2033,"Droogendyk, Lisa, Louis, Winnifred R, Wright, Stephen C",2016,Renewed promise for positive cross-group contact: The role of supportive contact in empowering collective action,Canadian Journal of Behavioural Science / Revue canadienne des sciences du comportement,48,4,317,327,10.1037/cbs0000058,"Positive cross-group contact can undermine disadvantaged group members' collective action engagement. However, we hypothesised that positive cross-group contact in which an advantaged group member explicitly communicates opposition to inequality between groups (""supportive contact"") would not undermine collective action and would be empowering for disadvantaged group members. Study 1 focused on cross-group contact between international students and domestic students at an Australian university. Study 2 focused on immigrants to Canada, and provided an opportunity for a cross-group contact with a Canadian-born individual. The results revealed that supportive contact heightened collective action engagement relative to a number of comparison conditions involving other forms of positive cross-group contact. Increased perceptions of injustice emerged as the key mediator of the relationship between supportive contact and increased collective action engagement. (PsycINFO Database Record (c) 2016 APA, all rights reserved)
Abstract (Frenchch)
Le contact inter-groupes positif peut nuire a l'engagement des membres d'un groupe defavorise envers l'action collective. Toutefois, nous formulons l'hypothese que le contact inter-groupes positif ou un membre du groupe favorise communique expressement son opposition a l'egard de l'inegalite entre les groupes (<< contact de soutien ) ne nuirait pas a l'action collective, voire agirait comme un stimulant parmi les membres du groupe defavorise. L'Etude 1 portait sur le contact inter-groupes entre des etudiants internationaux et des etudiants du pays dans une universite d'Australie. L'Etude 2 portait sur des immigrants au Canada ayant un contact inter-groupes avec une personne nee au Canada. Les resultats ont revele que le contact de soutien a fait augmenter l'engagement a l'egard de l'action collective, comparativement a diverses autres conditions comportant d'autres formes de contact inter-groupes positif. Il est apparu que l'accroissement du nombre d'injustices percues agit en tant que mediateur cle dans la relation entre le contact de soutien et l'engagement accru envers l'action collective. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",collective action; cross-group contact; intergroup contact; supportive contact; social change,Journal Article,NA,PsycInfo
2045,"Watts, Roderick J",1992,Racial identity and preferences for social change strategies among African Americans,Journal of Black Psychology,18,2,1,18,10.1177/00957984920182002,"Determined the social change strategies for racism reduction preferred by 142 mostly middle-class African Americans. On 2 surveys, 4 of 11 change strategies for reducing racism were rated favorably. Two of the 4 were the use of the courts to alter unfair practices, and the use of lobbying for anti-discrimination laws. The other 2, education of European Americans on the subtleties of racism and the mobilization of African Americans, reflected a felt need for strategies involving both groups in the reduction of racism. The least effective strategy rated was the individualized, social-contact strategy of persuading Whites that racism hurts them as much as it does Blacks. Providing social settings where Whites and Blacks can get to know each other better was also rated as not very effective. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",racial identity & preferences for social change strategies for reduction of racism; african american adults,Journal Article,NA,PsycInfo
2068,"Hill M., Graham C., Caulfield C., Ross N., Shelton A.",2007,Inter-Ethnic Relations among Children at School: The perspectives of young people in Scotland,European Journal of Education,42,2,267,279,10.1111/j.1465-3435.2007.00300.x,"In the UK, policies and academic writings about inter-ethnic relations have witnessed many changes in recent decades, with a growing focus on the effects of different forms of racism and anti-racism. Opinions have been diverse on the extent to which both the majority and minority populations should respect and adapt to each other's traditions. Relatively little research has been undertaken on the experiences and perceptions of children. This article reports on findings from three linked studies which highlight the viewpoints of white and minority ethnic children as they made the transition to secondary schools. With a few exceptions, the children felt that their schools respected their religious practices and other customs. Most children of minority backgrounds had mixed friendship groups and the range of achievements, experiences and attitudes in relation to school were largely unrelated to ethnic background. Hardly any young people saw teachers as overtly racist, though small numbers believed teachers discriminated in favour of other groups. Peer racism was endemic and reported to be more frequent in secondary school than primary school. Teacher responses were often seen as inadequate. © 2007 The Authors. Journal compilation © 2007 Blackwell Publishing Ltd.",NA,Article,Final,Scopus
2075,"Becker J.C., Wright S.C., Lubensky M.E., Zhou S.",2013,Friend or ally: Whether cross-group contact undermines collective action depends on what advantaged group members say (or don't say),Personality and Social Psychology Bulletin,39,4,442,455,10.1177/0146167213477155,"Previous research shows that positive contact with members of advantaged groups can undermine collective action among the disadvantaged. The present work provides the first experimental evidence of this effect and introduces a moderator which highlights the fundamental role of communication about perceptions of the legitimacy of intergroup inequality. Study 1 (N = 267) focused on the lesbian/gay/bisexual/transgendered community's struggle for same-sex marriage in California. In Study 2 (N = 81), cross-group contact was initiated between members of two universities that differ in social status. Results revealed that positive cross-group contact undermined public collective action among the disadvantaged when the advantaged-group partner described their group's advantaged position as legitimate or when they did not communicate their feelings about intergroup inequality (leaving them ambiguous). In contrast, when the advantaged-group partner clearly described the intergroup inequality as illegitimate, cross-group contact did not undermine participation in public collective action. © 2013 by the Society for Personality and Social Psychology, Inc.",collective action; intergroup contact; outgroup friends; social change; status legitimacy,Article,Final,Scopus
2087,"Nagda B.A., Gurin P.",2012,Intergroup contact and social justice,Encyclopedia of Diversity in Education,2,NA,1228,1231,NA,[No abstract available],NA,NA,Final,Scopus Secondary Documents
2139,"Neto, Felix",2009,Predictors of mental health among adolescents from immigrant families in Portugal,Journal of Family Psychology,23,3,375,385,10.1037/a0015831,"The aims of this study were to investigate the degree of mental health problems among adolescents with immigrant background in Portugal and the factors that may predict mental health problems. The study sample consisted of 755 immigrant adolescents from seven ethnocultural groups (Cape Verdeans, Angolans, Indians, Mozambicans, East Timorese, Sao Tomese, and Guineans) and 320 native Portuguese adolescents. Generally, most respondents did not report major psychological adjustment problems. Adolescents from immigrant families reported fewer mental health problems than their native Portuguese counterparts, and girls reported more mental health problems than did boys. Predictive factors-sociodemographic, intercultural contact, and psychosocial adjustment variables-were significantly linked to youths' mental health. Major predictors of poor psychological adjustment were perceived discrimination, social difficulties, and behavioral problems. As expected, different factors explained the psychological adaptation of adolescents by gender. Implications of the study for counselors are discussed. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",acculturation; adolescents; migration; mental health; psychosocial adjustment; sociodemographic factors; intercultural contact; sex differences,Journal Article,NA,PsycInfo
2141,"Schalk-Soekar, Saskia R. G, van de Vijver, Fons J. R, Hoogsteder, Mariette",2004,Attitudes toward multiculturalism of immigrants and majority members in the Netherlands,International Journal of Intercultural Relations,28,6,533,550,10.1016/j.ijintrel.2005.01.009,"The current study examined the perceptions by Dutch natives and four immigrant groups (Surinamers, Antilleans, Turks, and Moroccans) on four topics relevant for the functioning of the Netherlands as a multicultural society: immigrants' feelings of comfort in living in the Netherlands, their perceived discrimination, their cultural maintenance, and Dutch involvement with them. As predicted, Dutch natives estimated the immigrants' view more accurately in a contact domain (perceived discrimination) than in a non-contact domain (feelings of comfort) and the attitude differences between Dutch natives and immigrants were smaller in a contact domain (Dutch involvement) than in a non-contact domain (cultural maintenance). The study also examined the relation between ethnic hierarchy (cultural distance), educational level, and experiences of the ethnic groups. Turks and Moroccans (who occupy a lower position in the Dutch ethnic hierarchy and are less schooled) reported less positive feelings and experiences in the Netherlands than Surinamers and Antilleans (who are higher in the ethnic hierarchy and are better schooled). (PsycINFO Database Record (c) 2016 APA, all rights reserved)",attitudes; multiculturalism; immigrants; netherlands; ethnic hierarchy; educational level; cultural maintenance; perceptions,Journal Article,NA,PsycInfo
2194,"RODRIGUEZ, JACLYN
RODRIGUEZ
JACLYN
RODRIGUEZ, JACLYN",1986,THE EFFECTS OF CONTACT ON THE DEVELOPMENT OF IDENTITY AND POLITICAL CONSCIOUSNESS AMONG PEOPLE OF MEXICAN DESCENT,NA,NA,NA,NA,NA,NA,"This study examines the impact of three forms of group contact (Chicano ingroup, minority outgroup, and Anglo) on social identity and political consciousness among people of Mexican descent. The data base for the study is the 1979 Chicano Survey conducted through the Institute for Social Research at the University of Michigan. Nine hundred and ninety one interviews were completed for the 1979 Chicano Survey. This study, however, focused on the 429 respondents who were born in the United States and chose to take the interview in English. The subsample was selected because intergroup contact experiences are largely determined by English ability, and previous findings have concluded that exposure to dominant ideology and political attitudes are affected by nativity. Hence, both language and nativity were considered crucial factors for contact and political consciousness. The results indicate that the different contact experiences are associated with different views of self. Respondents who reported extensive ingroup contact were most likely to identify explicitly as oppressed group members (farmworkers, poor, blue collar workers, immigrants, Chicanos, Mestizos, Raza). Those who reported extensive anglo contact put forth an assimilated view of self, identifying as Americans, English speakers, middle class, Latinos, and Hispanics. People who reported extensive minority outgroup contact identified with the group on a broader level, as Chicanos, Mestizos, Indians, as well as Latinos, Hispanics, and as brown. Social contact was also related to political attitudes about the group's status in society. People who reported extensive ingroup contact were most politically aware about power differentials in society, systemic barriers to group mobility, and the discrimination faced by people of Mexican descent. They were also most likely to support social change. Conversely, people who reported the most contact with Anglos were least likely to acknowledge group subordination and support social change. Minority outgroup contact had a minimal effect on political attitudes as these respondents expressed support for traditional social change methods. In summary, the results indicate that group contact is an important social variable in the formation of self and political consciousness.",social psychology,Dissertation/Thesis,NA,ProQuest
2246,"Clement, Richard, Noels, Kimberly A, Deneault, Bernard",2001,"Interethnic contact, identity, and psychological adjustment: The mediating and moderating roles of communication",Journal of Social Issues,57,3,559,577,10.1111/0022-4537.00229,"Social psychological theories of second-language communication posit a relationship between second-language competence/usage and social identity. Identity and adaptation outcomes of intercultural contact have also been central issues for cross-cultural psychology. The studies described here are at the junction of these two research traditions. Based on a situated-identity approach, they show the mediating and moderating roles of second-language confidence for identity change and adjustment among minority- and majority-group members. Two studies involving Canadian francophone and anglophone university students illustrate the relationship between relative status and identity as well as the mediating role of communication in determining identity and adjustment. The third study, involving participants of East Indian descent, shows that incongruities among aspects of identity are related to the experience of collective discrimination and stress. Furthermore, these relations are moderated by second-language confidence. The conclusion discusses theoretical and practical implications for policy. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",interethnic contact; psychological adjustment; mediating and moderating roles of communication; social identity; second language competence; cross cultural psychology; collective discrimination,Journal Article,NA,PsycInfo
2257,"Bagci, Sabahat C, Turnuklu, Abbas, Bekmezci, Eyup",2018,The buffering role of in-group identification and intergroup contact on the association between perceived discrimination and mental health,Journal of Community & Applied Social Psychology,NA,NA,NA,NA,10.1002/casp.2357,"Previous research has shown that disadvantaged group members cope with the negative effects of perceived discrimination (PD) on mental health using various mechanisms. We examined the potential protective role of two processes-in-group identification and intergroup contact-on the association between PD and mental health (anxiety and depression) among physically disabled adults (N = 269, Mage = 39.13, SD = 13.80). Intergroup contact, but not in-group identification, had a buffering role on the association between PD and both depression and anxiety. However, this effect was further moderated by in-group identification such that high levels of intergroup contact had a protective role against PD, only when in-group identification was low. Findings highlight the importance of evaluating various social-psychological processes interactively in creating a resilient outlook among disadvantaged groups. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",disability; in-group identification; intergroup contact; mental health; perceived discrimination,NA,First Posting,PsycInfo
2291,"Van Den Berghe, Pierre L",1962,"Race attitudes in Durban, South Africa",The Journal of Social Psychology,57,1,55,72,10.1080/00224545.1962.9710903,"A questionnaire study conducted among 383 urban middle-class South African students shows that racialism is strongest among Whites, though not absent among Africans and Indians. Whites express more social distance and less actual contact (particularly in situations implying equality) with non-Whites than non-Whites do with Whites. Stereotypes reveal a similarity between anti-Semitism and anti-Indian feelings. Africans and Indians are politically more radical than Whites, but all groups expect considerable political change, mostly through violence, and think that the racial situation has worsened in the last 20 years. The present study confirms previous studies by Pettigrew and MacCrone in showing that, of the Whites, Jews are least prejudiced and Afrikaners most prejudiced. All 3 studies indicate that anti-non-White attitudes of Whites are not generalized to the White out-groups. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",student; attitudes to different races; indian; attitudes toward; attitude/student; to whites; africans & indians; anti-semitism; & anti-indian; africa; attitudes to africans; attitudes & opinions,Journal Article,NA,PsycInfo
2295,"Tynes, Brendesha M, Rose, Chad A, Markoe, Suzanne L",2013,"Extending campus life to the Internet: Social media, discrimination, and perceptions of racial climate",Journal of Diversity in Higher Education,6,2,102,114,10.1037/a0033267,"Despite the fact that more college student interaction now takes place online, researchers have yet to examine the role the Internet plays in perceptions of campus racial climate. Using an online survey of a sample of 217 African American and European American college students, this study explored online factors including intergroup interaction as well as online and offline factors associated with campus racial climate. Hierarchical regression results revealed a final model explaining perceptions of campus racial climate that included ethnicity, individual online racial discrimination, and online stress. African Americans experienced more online racial discrimination and online stress and had a significantly more negative view of campus racial climate. Regardless of one's ethnicity, online victimization was associated with negative perceptions of the racial climate, yet the relationship was significantly stronger for African Americans. Time on social networking sites and discussions of school-related issues were not associated with these perceptions. This study provides additional evidence that campus life is moving online, and interaction, particularly negative experiences, in these spaces warrants more attention. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",internet; campus climate; discrimination; intergroup contact; social network sites; african americans; european americans,Journal Article,NA,PsycInfo
2302,"Walker, Hannah L.
Walker
L.
Hannah
Walker, Hannah L.",2016,"Mobilized by Injustice: Criminal Justice Contact, Political Participation and Race",NA,NA,NA,NA,NA,NA,"This dissertation asks the following questions: Under what conditions are individuals mobilized by experiences with the criminal justice system and under what conditions are individuals demobilized? How do these impacts differ among whites, Blacks and Latinos? While existing literature sends the message that all types of contact with the system leads to political withdrawal, I argue that understanding the criminal justice system as systemically unjust can mobilize people to action. A sense of systemic injustice is the belief that negative experiences with the system are a result of unfair targeting by criminal justice policy due to group affiliation. Race conditions the paths by which individuals arrive at a sense of injustice, where whites understand negative experiences through the lens of class and Blacks and Latinos leverage race-based narratives. Drawing on five survey datasets I find support for the claim that when efficacy remains intact, a sense of injustice that arises from criminal justice experiences catalyzes political action. Fifty-nine in-depth interviews illustrate the process politicization resulting from contact across racial subgroups. Importantly, this dissertation expands on the racialized nature of law enforcement through a focus on Latinos, increasingly targeted for reasons related to immigration.","african american studies , black studies , political science , criminology , hispanic american studies",Dissertation/Thesis,NA,ProQuest
2309,"Hayward, Lydia E, Tropp, Linda R, Hornsey, Matthew J, Barlow, Fiona Kate",2018,How negative contact and positive contact with whites predict collective action among racial and ethnic minorities,British Journal of Social Psychology,57,1,1,20,10.1111/bjso.12220,"Positive contact with advantaged group members can improve disadvantaged group members' attitudes towards them, yet it may also lower perceptions of group discrimination and consequent collective action. Little is known, however, about how negative contact with the advantaged predicts collective action among members of disadvantaged groups. With samples of Black and Hispanic Americans, we tested positive and negative contact with White Americans as predictors of self-reported collective action behaviour and future intentions. Across both samples, negative contact with White Americans predicted greater collective action, largely through the mechanisms of perceived discrimination and intergroup anger. Simultaneously, positive contact showed a negative indirect effect on collective action primarily through reduced anger. These findings suggest that negative contact may be a potential driver of social change among racial minorities. Implications of these findings for the contact and collective action literatures are discussed. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",anger; collective action; disadvantaged groups; intergroup contact; social change; racial and ethnic minorities,Journal Article,NA,PsycInfo
2319,"Bitacola, Lisa M.
Bitacola
M.
Lisa
Bitacola, Lisa M.",2013,The Dark Side of Indirect Cross-Group Contact: Implications for Collective Action,NA,NA,NA,NA,NA,NA,"Although engaging in direct cross-group contact can improve intergroup attitudes, recent research has shown that these interactions may have unintended consequences for lowstatus group members’ collective action intentions (e.g., Wright &amp; Baray, 2012). However, research has shown that indirect forms of contact can also improve intergroup attitudes, but to date no research has examined the impact of indirect contact on collective action orientation for both high-and low-status group members. Findings of the current research suggest that for both high-and low-status group members there is an indirect negative impact of observing a high-quality cross-group interaction on collective action, which is partially mediated by group-based anger. The lack of a direct effect suggests that there are one or more variables that served to suppress this effect, raising the possibility that indirect cross-group contact may have both empowering and disempowering effects on collective action.",social psychology,Dissertation/Thesis,NA,ProQuest
2333,"Saenz, Victor Benito
Saenz
Benito
Victor
Saenz, Victor Benito",2005,Breaking the cycle of segregation: Examining students' pre -college racial environments and their diversity experiences in college,NA,NA,NA,NA,NA,NA,"Investigating the educational benefits of racial and ethnic diversity is the primary political and empirical arena remaining in the affirmative action debate in higher education. Accordingly, the last decade has seen much research that has examined ways in which racial and ethnic diversity on college campuses can be defined, theorized, measured, and assessed, all with the intent of advancing our understanding of the educational benefits of diversity. Nonetheless, many questions remain unexplored, and the increasing level of scrutiny on the educational benefits of diversity suggests the need for even more compelling and refined empirical evidence. The present study sought to respond to this empirical need by examining a critical area that remains under-researched in the diversity debate, namely, researching the effects of students' pre-college experiences and pre-college racial environments on college diversity outcomes. Understanding students' pre-college experiences with diversity can serve to illuminate relationships that may have been under-estimated in prior diversity research. If the main effects of pre-college measures on students' diversity outcomes have been systematically under-examined, this suggests that the true educational benefits for students are in fact stronger and more compelling than have been established. This study's main conclusion is two-fold: students' pre-college racial environments and experiences do have notable perpetuation effects on college diversity outcomes such as cross-racial interactions and students' attitudes about racial discrimination; nonetheless, the multivariate results unmistakably show that racially and ethnically diverse college settings as well as students' college diversity experiences serve to significantly mediate or interrupt these perpetuation effects. In spite of students' segregated pre-college environments and experiences, public universities that are more structurally diverse and that foster more diverse curricular and co-curricular activities can positively affect students' levels of interactions with diverse peers as well as complicate their attitudes about racial discrimination in our society. These findings have implications both for K-12 desegregation efforts as well as for the policy debate on affirmative action in higher education.","higher education , minority & ethnic groups , sociology",Dissertation/Thesis,NA,ProQuest
2337,"Dixon J., Tropp L.R., Durrheim K., Tredoux C.",2010,"""let them eat harmony"": Prejudice-reduction strategies and attitudes of historically disadvantaged groups",Current Directions in Psychological Science,19,2,76,80,10.1177/0963721410363366,"Research on intergroup prejudice has generally adopted a model of social change that is based around the psychological rehabilitation of members of advantaged groups in order to foster intergroup harmony. Recent studies of prejudice-reduction interventions among members of disadvantaged groups, however, have complicated psychologists' understanding of the consequences of inducing harmonious relations in historically unequal societies. Interventions encouraging disadvantaged-group members to like advantaged-group members may also prompt the disadvantaged to underestimate the injustice suffered by their group and to become less motivated to support action to challenge social inequality. Thus, psychologists' tendency to equate intergroup harmony with ""good relations"" and conflict with ""bad relations"" is limited.",group status; inequality; intergroup contact; prejudice,Article,Final,Scopus
